remume_versao;codigo_identificacao;descricao_original;principio_ativo;concentracao;forma_farmaceutica;apresentacao;local_dispensacao;restricao;via_administracao;situacao
23/09/2026;PIR-B4DD42;Furosemida 40mg - Comprimido;Furosemida;40mg;comprimido;;;;oral;ativo
23/09/2026;PIR-1A6E32;Glibenclamida 5mg - Comprimido;Glibenclamida;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-8CD545;Glicerol 120mg/ml - Solução retal;Glicerol;120mg/ml;solução;;;;retal;ativo
23/09/2026;PIR-DB8677;Glicerol 72mg - Supositório retal;Glicerol;72mg;supositório;;;;retal;ativo
23/09/2026;PIR-945838;Gliclazida 30mg - Comprimido de liberação prolongada;Gliclazida;30mg;comprimido de liberação prolongada;;;;oral;ativo
23/09/2026;PIR-0CF48B;Gliclazida 80mg - Comprimido;Gliclazida;80mg;comprimido;;;;oral;ativo
23/09/2026;PIR-01F5D0;Glicose 500mg/ml (50%) - Solução injetável;Glicose;500mg/ml (50%);solução injetável;;;;injetável;ativo
23/09/2026;PIR-38D86E;Guaco (Mikania glomerata Spreng.) 0,5 a 5mg de cumarina (dose diária) - Xarope;Guaco (Mikania glomerata Spreng.) 0,5 a;5mg;xarope;;;;oral;ativo
23/09/2026;PIR-5DA12F;Haloperidol 1mg - Comprimido;Haloperidol;1mg;comprimido;;;;oral;ativo
23/09/2026;PIR-CA6355;Haloperidol 2mg/ml - Suspensão oral;Haloperidol;2mg/ml;suspensão oral;;;;oral;ativo
23/09/2026;PIR-656062;Haloperidol 50mg/ml - Solução injetável;Haloperidol;50mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-A2F18B;Haloperidol 5mg - Comprimido;Haloperidol;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-0A02A0;Haloperidol 5mg/ml - Solução injetável;Haloperidol;5mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-40CC7B;Hemitartarato de Norepinefrina 2mg/ml - Solução injetável;Hemitartarato de Norepinefrina;2mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-40D367;Heparina Sódica 5.000UI/0,25ml - Solução injetável;Heparina Sódica;5.000UI;solução injetável;;;;injetável;ativo
23/09/2026;PIR-7DFB0D;Hidroclorotiazida 25mg - Comprimido;Hidroclorotiazida;25mg;comprimido;;;;oral;ativo
23/09/2026;PIR-24824B;Hidróxido de Alumínio 60mg/ml - Suspensão oral;Hidróxido de Alumínio;60mg/ml;suspensão oral;;;;oral;ativo
23/09/2026;PIR-388DA5;Ibuprofeno 300mg - Comprimido revestido;Ibuprofeno;300mg;comprimido revestido;;;;oral;ativo
23/09/2026;PIR-2AB02E;Ibuprofeno 50mg/ml - Suspensão oral;Ibuprofeno;50mg/ml;suspensão oral;;;;oral;ativo
23/09/2026;PIR-8AF0AE;Ibuprofeno 600mg - Cápsula mole;Ibuprofeno;600mg;cápsula mole;;;;oral;ativo
23/09/2026;PIR-1885EE;Imiquimode 50mg/g - Creme;Imiquimode;50mg/g;creme;;;;tópica;ativo
23/09/2026;PIR-3DBA4A;Insulina Humana NPH 100UI/ml - Suspensão injetável;Insulina Humana NPH;100UI/ml;suspensão injetável;;;;injetável;ativo
23/09/2026;PIR-034774;Insulina Humana Regular 100UI/ml - Suspensão injetável;Insulina Humana Regular;100UI/ml;suspensão injetável;;;;injetável;ativo
23/09/2026;PIR-7DC654;Itraconazol 100mg - Cápsula;Itraconazol;100mg;cápsula;;;;oral;ativo
23/09/2026;PIR-F378C2;Ivermectina 6mg - Comprimido;Ivermectina;6mg;comprimido;;;;oral;ativo
23/09/2026;PIR-445583;Lactulose 667mg/ml - Xarope;Lactulose;667mg/ml;xarope;;;;oral;ativo
23/09/2026;PIR-54CBF3;Levodopa + Benserazida 100mg/25mg - Comprimido;Levodopa + Benserazida;100mg;comprimido;;;;oral;ativo
23/09/2026;PIR-9C9944;Levodopa + Benserazida 100mg/25mg - Cápsula;Levodopa + Benserazida;100mg;cápsula;;;;oral;ativo
23/09/2026;PIR-DA544B;Levodopa + Benserazida 200mg/50mg - Comprimido;Levodopa + Benserazida;200mg;comprimido;;;;oral;ativo
23/09/2026;PIR-EAA6C1;Levodopa + Carbidopa 25mg/250mg - Comprimido;Levodopa + Carbidopa;25mg;comprimido;;;;oral;ativo
23/09/2026;PIR-CB9AB6;Levofloxacino 500mg - Comprimido revestido;Levofloxacino;500mg;comprimido revestido;;;;oral;ativo
23/09/2026;PIR-8061EA;Levotiroxina 100mcg - Comprimido;Levotiroxina;100mcg;comprimido;;;;oral;ativo
23/09/2026;PIR-0F2C22;Levotiroxina 12,5mcg - Comprimido;Levotiroxina;12,5mcg;comprimido;;;;oral;ativo
23/09/2026;PIR-3B7458;Levotiroxina 25mcg - Comprimido;Levotiroxina;25mcg;comprimido;;;;oral;ativo
23/09/2026;PIR-71B34A;Levotiroxina 37,5mcg - Comprimido;Levotiroxina;37,5mcg;comprimido;;;;oral;ativo
23/09/2026;PIR-9B3031;Levotiroxina 50mcg - Comprimido;Levotiroxina;50mcg;comprimido;;;;oral;ativo
23/09/2026;PIR-C5031D;Loratadina 10mg - Comprimido;Loratadina;10mg;comprimido;;;;oral;ativo
23/09/2026;PIR-80A2DA;Loratadina 1mg/ml - Xarope;Loratadina;1mg/ml;xarope;;;;oral;ativo
23/09/2026;PIR-64331A;Losartana Potássica 25mg - Comprimido;Losartana Potássica;25mg;comprimido;;;;oral;ativo
23/09/2026;PIR-111C0B;Losartana Potássica 50mg - Comprimido;Losartana Potássica;50mg;comprimido;;;;oral;ativo
23/09/2026;PIR-C39E9E;Maleato de Dexclorfeniramina 0,4mg/ml - Xarope;Maleato de Dexclorfeniramina;0,4mg/ml;xarope;;;;oral;ativo
23/09/2026;PIR-BE9620;Maleato de Dexclorfeniramina 2mg - Comprimido;Maleato de Dexclorfeniramina;2mg;comprimido;;;;oral;ativo
23/09/2026;PIR-353328;Maleato de Enalapril 10mg - Comprimido;Maleato de Enalapril;10mg;comprimido;;;;oral;ativo
23/09/2026;PIR-55B5C3;Maleato de Timolol 5mg/ml (0,5%) - Solução oftálmica;Maleato de Timolol;5mg/ml (0,5%);solução oftálmica;;;;oftálmica;ativo
23/09/2026;PIR-52D380;Mesilato de Doxazosina 2mg - Comprimido;Mesilato de Doxazosina;2mg;comprimido;;;;oral;ativo
23/09/2026;PIR-41721A;Metildopa 250mg - Comprimido;Metildopa;250mg;comprimido;;;;oral;ativo
23/09/2026;PIR-269F26;Metronidazol 100mg/g - Geleia vaginal;Metronidazol;100mg/g;geleia vaginal;;;;vaginal;ativo
23/09/2026;PIR-B25EF4;Metronidazol 250mg - Comprimido;Metronidazol;250mg;comprimido;;;;oral;ativo
23/09/2026;PIR-D0A1D7;Mononitrato de Isossorbida 20mg - Comprimido;Mononitrato de Isossorbida;20mg;comprimido;;;;oral;ativo
23/09/2026;PIR-B835E2;Nifedipino 20mg - Comprimido de liberação retardada;Nifedipino;20mg;comprimido;;;;oral;ativo
23/09/2026;PIR-48C79F;Nistatina 25.000UI/g - Creme Vaginal;Nistatina;25.000UI;creme vaginal;;;;vaginal;ativo
23/09/2026;PIR-811C55;Nitrato de Miconazol 2% (20mg/g) - Creme vaginal;Nitrato de Miconazol;2%;creme vaginal;;;;vaginal;ativo
23/09/2026;PIR-2108B8;Nitrato de Miconazol 2% (20mg/ml) - Creme;Nitrato de Miconazol;2%;creme;;;;tópica;ativo
23/09/2026;PIR-C59C2B;Nitrato de Miconazol 2% (20mg/ml) - Loção;Nitrato de Miconazol;2%;loção;;;;tópica;ativo
23/09/2026;PIR-B8794D;Nitrofurantoína 100mg - Cápsula gelatinosa dura;Nitrofurantoína;100mg;cápsula;;;;oral;ativo
23/09/2026;PIR-42C632;Omeprazol 20mg - Cápsula;Omeprazol;20mg;cápsula;;;;oral;ativo
23/09/2026;PIR-A798F5;Pantoprazol 40mg - Solução injetável;Pantoprazol;40mg;solução injetável;;;;injetável;ativo
23/09/2026;PIR-B5DBF8;Paracetamol 200mg/ml - Solução oral;Paracetamol;200mg/ml;solução oral;;;;oral;ativo
23/09/2026;PIR-EE11C1;Paracetamol 500mg - Comprimido;Paracetamol;500mg;comprimido;;;;oral;ativo
23/09/2026;PIR-BDF7A9;Pentoxifilina 400mg - Comprimido revestido de liberação prolongada;Pentoxifilina;400mg;comprimido revestido;;;;oral;ativo
23/09/2026;PIR-4C864B;Permetrina 10mg/ml (1%) - Loção;Permetrina;10mg/ml (1%);loção;;;;tópica;ativo
23/09/2026;PIR-70A2DB;Permetrina 50mg/ml (5%) - Loção;Permetrina;50mg/ml (5%);loção;;;;tópica;ativo
23/09/2026;PIR-9B5233;Prednisona 20mg - Comprimido;Prednisona;20mg;comprimido;;;;oral;ativo
23/09/2026;PIR-C1FFD5;Prednisona 5mg - Comprimido;Prednisona;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-64A18E;Pregabalina 75mg - Cápsula dura;Pregabalina;75mg;cápsula dura;;;;oral;ativo
23/09/2026;PIR-1B3358;Prometazina 25mg - Comprimido;Prometazina;25mg;comprimido;;;;oral;ativo
23/09/2026;PIR-FEF043;Rivaroxabana 10mg - Comprimido revestido;Rivaroxabana;10mg;comprimido revestido;;;;oral;ativo
23/09/2026;PIR-70A605;Rivaroxabana 15mg - Comprimido revestido;Rivaroxabana;15mg;comprimido revestido;;;;oral;ativo
23/09/2026;PIR-FDDC73;Rivaroxabana 20mg - Comprimido revestido;Rivaroxabana;20mg;comprimido revestido;;;;oral;ativo
23/09/2026;PIR-80CA0B;Sais para Reidratação Oral (cloreto de sódio, glicose anidra, cloreto de potássio, citrato de sódio diidratado) - Pó para solução oral;Sais para Reidratação Oral (cloreto de sódio, glicose anidra, cloreto de potássio, citrato de sódio diidratado);;pó para solução oral;;;;oral;ativo
23/09/2026;PIR-7CA93A;Simeticona 125mg - Cápsula gelatinosa;Simeticona;125mg;cápsula;;;;oral;ativo
